user_location,user_latitude,user_longitude
"CHESTER SPRGS, PA",,
"Cedarburg, WI",43.2966716,-87.9875898
"North Haven, CT",41.3909305,-72.859545
"Mission Hills, San Diego, CA",32.7528279,-117.1869789
"Routt, CO",40.4514373,-106.9724072
"Kew Gardens Hills, NY",40.7144554,-73.8314714
"La Quinta, CA",33.6777967,-116.2958727
"Telluride, CO",37.9374939,-107.8122852
"Algonquin, IL",42.16558010000001,-88.2942493
"Trumansburg, NY",42.5422939,-76.66605890000002
"Sherwood, OR",45.3570983,-122.840357
"Hazleton, PA",40.9646867,-75.98527890000003
"Hinds, MS",32.2506754,-90.4793259
"Georgetown, DE",38.6901099,-75.385727
"Haddon Heights, NJ",39.8773356,-75.0646165
"Marina, CA",36.6900785,-121.80063973026199
"Brownsburg, IN",39.8433769,-86.3977736
"Oshawa, Canada",43.9172764,-78.8614874
"Longmeadow, MA",42.0500953,-72.5828662
"Palmer, AK",61.5994774,-149.11215180000005
"Lake Charles, LA",30.226594899999995,-93.2173759
"Patterson, CA",51.0622592,-114.1776768
"Valley Village, CA",34.1619724,-118.402431
"Centrum, Amsterdam, The Netherlands",52.37331335,4.90271492110543
"Pebble Beach, CA",36.5664874,-121.9466113
"Rittenhouse Square, Philadelphia, PA",39.94947379999999,-75.1718829760035
"Spring Hill, KS",38.7430646,-94.8255166
"Kingsville, TX",27.5158689,-97.856109
"Clifton Heights, PA",39.9292791,-75.29629720000001
"Mandan, ND",46.8264369,-100.8896545
"SEWELL, NJ",39.7665029,-75.1443435
"Melbourne, United Kingdom",52.8228134,-1.4283563999999995
"Tewksbury, MA",42.6106479,-71.2342248
"Patterson, NY",41.513726,-73.6062323
"Carlstadt, NJ",40.8403778,-74.09069740000002
"JACKSON HTS, NY",40.7556561,-73.8857755
"Bloomsburg, PA",41.0041213,-76.453816
"Hamilton, Canada",43.254687,-79.8678197
"Morgantown, PA",40.155097,-75.8899353
"Shoreham, NY",40.9573208,-72.9076025
"Fairfield County, CT",41.2943069,-73.37486
"Buena Vista, Miami, FL",25.8131533,-80.19171419999998
"Land O Lakes, FL",28.2188992,-82.4575938
"Harrison Township, MI",39.26188465,-84.79222693103041
"Greenville, PA",41.404499,-80.39117850000002
"Alma, MI",43.3789199,-84.65972740000002
"Woodside, Queens, NY",40.7453798,-73.9054145
"Spruce Hill, Philadelphia, PA",39.952335,-75.21906949999997
"Weare, NH",43.0948033,-71.73063140000002
"Farmingdale, NY",40.7317855,-73.44815824775971
"Dilworth, Charlotte, NC",35.20958729999999,-80.8475715
"Algiers Point, New Orleans, LA",29.95251,-90.05177459999999
"Cedarville, OH",39.7442268,-83.8085372
"Fremont, OH",41.3503303,-83.12186340000002
"Lansdowne, MD",39.2451071,-76.660524
"Elverta, CA",38.713791,-121.4627326
"Hanford, CA",36.3274502,-119.6456844
"Southaven, MS",34.9889818,-90.0125913
"Sayville, NY",40.7359317,-73.0820556
"Tijeras, NM",35.089038,-106.372595479886
"Pismo Beach, CA",35.1427533,-120.6412827
"Tiburon, CA",37.8734371,-122.4566122
"White Post, VA",39.0570514,-78.10360990000002
"West Brighton, Staten Island, NY",,
"West Islip, NY",40.7058564,-73.3077301
"Brooklandville, MD",39.42025200000001,-76.66977
"Allegheny, PA",40.4597204,-79.9760405
"Sweet Home, AR",35.021754,-92.7579438
"Lakeside Marblehead, OH",41.5394948,-82.7410182
"Reid, Australia",-34.60175385,138.72700473174402
"Columbiaville, NY",42.3184188,-73.7531791
"Alsip, IL",41.6689223,-87.73866190000004
"Germantown, WI",43.52581179999999,-90.221516
"Lexington-Fayette, KY",38.0464066,-84.4970393
"Export, PA",40.4181235,-79.625599
"Croydon, PA",-33.8777935,151.11565019999995
"Wading River, NY",40.95037620000001,-72.8426016
"Downtown, OH",41.0821071,-81.517524
"Highland Heights, OH",41.5519954,-81.4784522
"Andrews AFB, MD",38.8056605,-76.87740298990141
"Dellview, San Antonio, TX",29.4974527,-98.5366853
"Garner, NC",35.7112642,-78.6141709
"North Pole, AK",64.753289,-147.356835169061
"Carlow, Republic of Ireland",52.84083440000001,-6.9261130999999985
"Bedford Stuyvesant, Brooklyn, NY",40.6834364,-73.9412488
"Artesia, CA",33.8690197,-118.0796195
"Kirkwood, Saint Louis, MO",38.5776995,-90.418654740625
"Lomas de Chapultepec I Sección, Mexico",,
"Dulles, DC",39.0265101,-77.41704659999998
"WELLESLEY HILLS, MA",42.3083297,-71.2780953
"Waterford, VA",39.188317,-77.6115402
"Brookhaven, GA",33.85843679999999,-84.340203
"Pearl District, Portland, OR",45.5290436,-122.6815984
"Colfax, NC",36.1126365,-80.01448420000001
"Brooksville, FL",28.5552719,-82.38787090000002
"Charlestown, Boston, MA",42.3778749,-71.06199570000003
"Zephyrhills, FL",28.241311,-82.18523489231609
"Roseburg, OR",43.216505,-123.3417381
"Independence, KY",38.9431183,-84.54410899999998
"Setauket- East Setauket, NY",40.9302957,-73.1086054660055
"Taftville, CT",41.56985170000001,-72.0476252
"Emerson, NJ",40.976209,-74.0262505
"Dillsburg, PA",40.1141614,-77.03752220000001
"Southwest Ranches, FL",26.05870010000001,-80.3372733
"Westchester, NY",41.1763139,-73.7907554
"Dover, NH",43.198057,-70.87391579999998
"Roxborough, Philadelphia, PA",40.0432201,-75.22928399999998
"Sugar Grove, IL",41.76141810000001,-88.443686
"Middletown, RI",41.5456578,-71.2914388
"Wallingford, CT",41.45704179999999,-72.8231552
"Cornelius, NC",35.4868032,-80.86007359999998
"Long Beach, MS",30.3504751,-89.15281759999998
"Warm Springs, VA",38.0462369,-79.7906069
"Hillsborough County, FL",27.9184543,-82.3488057
"Tilghman, MD",38.7170631,-76.33439399999997
"Agawam, MA",42.0695391,-72.6148117
"Sussex, NJ",41.133372,-74.6930393
"Ajax, Canada",43.8492143,-79.0241785
"Great Meadows, NJ",40.8709319,-74.9121142
"Sugarcreek, OH",40.50312,-81.6409582
"Westerly, RI",41.3775996,-71.8272911
"BOWLING GREEN, NY",40.70496825,-74.01365750602359
"Boise, Portland, OR",45.49174960000001,-122.5672872
"Sappington, MO",38.5369976,-90.3798401
"West Oakland, Oakland, CA",37.8048601,-122.295172902631
"Valrico, Tampa Bay, FL",,
"Maryland Heights, MO",38.7131073,-90.4298401
"Newport, VT",44.935837,-72.2044622
"Ravenswood, WV",38.9483268,-81.7609912
"Albertslund, Denmark",55.65860179999999,12.3562849
"Hebron, IN",41.3186482,-87.20030909999998
"Lancaster, OH",39.71367539999999,-82.59932940000002
"Kezar Falls, ME",43.807853,-70.8889529
"Palermo, Italy",38.11127000000001,13.3534422
"Gore, VA",39.26399110000001,-78.33194940000001
"Chalfont, PA",40.2884396,-75.20906240000002
"CRANBERRY TWP, PA",40.7099343,-80.10605059999997
"Wildwood, Saint Louis, MO",38.5795893,-90.6294468
"Hedgesville, WV",39.5534303,-77.9949993
"Sammamish, WA",47.6088445,-122.0423067
"Fitchburg, MA",42.5834228,-71.8022956
"North Billerica, MA",42.5834258,-71.2845035
"Carrollton, MS",33.5081773,-89.9203608
"Greenwood, MN",44.9149631,-93.5532897
"Brisbane, CA",37.6807661,-122.3999715
"Farmington, MO",36.73042879999999,-108.2089191
"Ris-Orangis, France",48.6442,2.4104400000000004
"Harker Heights, TX",31.08351020000001,-97.6597377
"Bridgeview, IL",41.7500323,-87.80422159999998
"Flanders, NJ",40.8456549,-74.6948843
"Laughlin, NV",35.1677771,-114.57302079999998
"Wheeling, IL",42.125144,-87.92930514840509
"North Huntingdon, PA",40.3446332,-78.0281185
"Marshall, MI",35.9089643,-92.6312746
"Tall Timbers, MD",39.0487213,-76.60829840000002
"Hawthorne, FL",28.76138030000001,-81.8709132
"Flat Rock, NC",36.3912564,-78.3677745
"SAINT ALBANS, NY",40.6984364,-73.7606881
"Heber, AZ",34.431426200000004,-110.5940135
"Desoto, TX",29.390781,-98.5267979
"Fargo, ND",46.8772292,-96.789821
"Swanton, VT",44.9180984,-73.1242979
"Billerica, MA",42.5584264,-71.268947
"Boise City, ID",43.5988375,-116.243254954394
"West, TX",31.8034812,-97.0933471
"Ogunquit, ME",43.2489755,-70.59922009999998
"Newton Centre, MA",42.330652799999996,-71.19949890000002
"UNIONVILLE, CT",41.7578769,-72.8862121
"El Dorado, CA",38.75741370000001,-120.5276129
"Excelsior, San Francisco, CA",37.7236216,-122.4281385
"Williamston, SC",34.618447100000004,-82.47790529999997
"Raphine, VA",37.937354799999994,-79.2328102
"LaGrange, GA",33.03648,-84.99129359949708
"Idylwood, VA",38.8951115,-77.2116478
"Sea Cliff, San Francisco, CA",,
"Pittsgrove Township, NJ",39.5256181,-75.1630334
"Sparta, NJ",41.033430700000004,-74.63849470000002
"Owasso, OK",36.2661536,-95.8549456
"Fernandina, FL",30.66968180000001,-81.4625919
"TRABUCO CYN, CA",,
"Cherokee, NC",35.1184149,-84.0886181
"Central, IL",-5.67527045,33.801495040644
"Bedminster Township, NJ",40.672849,-74.6776956696782
"Pocatello, ID",42.86886129999999,-112.4401098
"Churchville, NY",43.1042278,-77.8844543
"Tuscaloosa -Lakewood, NC",,
"Hinckley, OH",41.237939000000004,-81.7456964
"Florence, KY",38.9989499,-84.62661109999998
"North Roland Park / Poplar Hill, Baltimore, MD",,
"Fair Haven, NJ",40.3606653,-74.0381947
"Molalla, OR",45.1473445,-122.57703219999999
"FALLON, NV",39.4738129,-118.7783956
"Duncanville, TX",32.6518004,-96.9083366
"Rocky Mount, VA",36.9962007,-79.8909474
"Briarcliff Manor, NY",41.1456512,-73.8237456
"El Granada, CA",37.513127000000004,-122.467315726609
"Pollock Pines, CA",38.7497125,-120.57766436881599
"Port Jefferson Station, NY",40.9253764,-73.04732840000001
"Tubac, AZ",31.629527000000003,-111.05406906905
"Meatpacking District, Manhattan, NY",,
"New Milford, CT",41.58674179999999,-73.41176528312549
"ROSEDALE, NY",40.6658936,-73.73579029999998
"Medfield, MA",42.186560899999996,-71.30546
"New Bern, NC",35.108493100000004,-77.04411429999998
"West End, NC",-28.7384092,24.7495768
"Little River, SC",33.856698200000004,-78.5668656
"Gloversville, NY",43.0528133,-74.34369000000002
"Plainfield, NJ",40.6337136,-74.40737370000002
"Bossier City, LA",32.5499425,-93.70095924522128
"Bradford-on-Avon, United Kingdom",51.3470852,-2.2511977
"South Loop, Chicago, IL",41.865853,-87.623988
"Kernersville, NC",36.1198589,-80.07365329999998
"El Portal, CA",37.6746526,-119.78406809999998
"Willimantic, CT",41.710654299999995,-72.2081338
"Downtown, Louisville, KY",38.24084425,-85.7547801935154
"Peterborough, NH",42.87063920000001,-71.9517459
"Butcher's Hill, Baltimore, MD",39.2913693,-76.5872599
"Catawissa, PA",40.95482670000001,-76.4609868
"West Haverstraw, NY",41.2095941,-73.9852994
"Church Hill, TN",35.873416999999996,-83.897681
"Lawai, HI",21.921944399999997,-159.5094444
"Margate City, NJ",39.327894,-74.5034858
"Greenpoint, Brooklyn, NY",40.723713399999994,-73.9509714
"Kure Beach, NC",33.9968399,-77.90720809999998
"Kent Island, MD",38.9381266,-76.3469507976928
"Honey Grove, TX",33.583437700000005,-95.9099681
"Opa-Locka, FL",25.89673385,-80.2594963085029
"Amesbury, MA",42.8579536,-70.9300921
"Studio City, Los Angeles, CA",34.148398900000004,-118.39618770000001
"Milton, Canada",43.5136705,-79.8828165
"Guilderland, NY",42.704522,-73.911513
"North Buffalo, Buffalo, NY",42.931304600000004,-78.85597259999999
"Churchville, PA",40.1973955,-74.99828612054729
"Rockport, TX",28.020573300000002,-97.0544341
"Fort Devens, MA",42.5350236,-71.64497360127758
"York, United Kingdom",53.95905550000001,-1.0815361000000001
"New Baltimore, MI",42.6811436,-82.7368616
"Hattiesburg, MS",31.327118900000002,-89.2903392
"Milton, FL",30.632414899999997,-87.03968809999998
"Dr. Phillips, Orlando, FL",28.4608599,-81.4914804
"DeLand, FL",29.019514500000003,-81.2941416253978
"Ashford, United Kingdom",51.433023799999994,-0.4619837000000001
"Midtown, Atlanta, GA",33.7816562,-84.3863657
"Banker's Hill, San Diego, CA",32.7257252,-117.16161159999999
"Long Beach, WA",46.3523196,-124.0543313
"Abell, Baltimore, MD",39.326138799999995,-76.611737
"Luzern, Switzerland",47.0505452,8.3054682
"Bath, ME",43.910635299999996,-69.82060229999999
"New Buffalo, PA",40.454252000000004,-76.96969890000003
"Bluefield, WV",37.2698395,-81.2223195
"Salisbury, NC",35.6709727,-80.4742261
"Exeter, RI",41.57747929999999,-71.5376881
"Painted Post, NY",42.162018599999996,-77.0941366
"PRINCE, NY",47.7741699,-2.6637792
"Owenton, KY",38.536456,-84.8418926
"Southwest, Denver, CO",39.7391536,-104.9847034
"Montville, CT",41.464981099999996,-72.1538184
"Saint Clair, MO",38.059294200000004,-93.79454559999999
"Frederica, DE",39.0048715,-75.46078708389179
"La Marque, TX",29.3685674,-94.97131340000001
"Cologne, Germany",50.9383611,6.9599737999999975
"Southwest Portland, Portland, OR",45.51181205,-122.68492989382901
"Saint George, KS",39.1911081,-96.4202773
"Lansdowne - Baltimore Highlands, MD",39.2370774,-76.6447290040113
"Brockton, MA",42.08343350000001,-71.0183787
"Middlesex, NJ",40.4279708,-74.3963102
"GREENWEL SPGS, LA",,
"Agoura Hills-Malibu, CA",,
"Hudson, NH",42.765443299999994,-71.4397167
"Lorain, OH",41.452819,-82.18237459999997
"Bryceville, FL",30.3846821,-81.93871949999998
"East Syracuse, NY",43.0653446,-76.07853320000002
"Bordentown, NJ",40.1462213,-74.7118264
"Minden, NV",38.9542487,-119.76561740000001
"Celina, OH",40.548935799999995,-84.5702338
"Ellenwood, GA",33.6101096,-84.28797800000002
"Bethel, CT",41.3712063,-73.41400970000002
"Miami Lakes, FL",25.91162125,-80.32127406076759
"Sevierville, TN",35.86814550000001,-83.561835
"Summit, IL",41.7880876,-87.810334
"Moline, IL",41.5067003,-90.5151342
"UNIVERSITY OF RICHMOND, VA",37.57586225,-77.54129925659251
"Stroudsburg, PA",40.9867609,-75.1946248
"High Falls, NY",43.1613214,-77.6133826
"Ocean Park, Puerto Rico",,
"Tuttle, OK",35.2908947,-97.81226579999999
"Moscow, ID",46.7323875,-117.00016509999999
"Aurora, OH",41.3175549,-81.3453858
"Hopewell Junction, NY",41.5839824,-73.8087442
"North Branford, CT",41.3275971,-72.7673198
"Mid-Beach, FL",26.172801100000004,-80.2210182
"Landrum, SC",35.175114799999996,-82.1892007
"Carbondale, CO",39.4022054,-107.2111628
"Canutillo, TX",31.911492499999998,-106.60026869999999
"Glenelg, Australia",-33.7538889,148.08444440000005
"Gothenburg, Sweden",57.7072326,11.9670171
"Jefferson City, MO",38.577359,-92.1724265
"Harbeson, DE",38.7248347,-75.2849123
"Atlantic Station, Atlanta, GA",33.79055345,-84.3986243732698
"Millsboro, DE",38.5915023,-75.2913018
"Stapleton, Staten Island, NY",40.6264774,-74.07763609999998
"Trujillo Alto, Puerto Rico",18.33707575,-66.0017420027996
"Batignolles, Paris, France",48.8892339,2.31216212417289
"Ventura County, CA",34.4458248,-119.07793590000001
"Cranbury Township, NJ",40.30733165,-74.5271271690225
"Dillon, MT",45.216415999999995,-112.6378442
"Newport, MI",41.48998270000001,-71.3137707
"SPOKANE VLY, WA",,
"St. Clairsville, OH",40.0806266,-80.9000916
"Newcastle, United Kingdom",54.9770924,-1.6142059
"Kihei, HI",20.785,-156.4655556
"Multnomah Village, Portland, OR",45.4681602,-122.71269140000001
"Weiser, ID",44.25099760000001,-116.96933270000001
"Jackson, OH",39.0131871,-82.60890429999998
"Neshanic Station, NJ",40.5081594,-74.7301613
"Southport, CT",41.1364856,-73.28344859999999
"Bedford, NY",41.204262,-73.6437397
"Elm Grove, WI",43.0430679,-88.078978
"Rocky Mount, NC",35.9382104,-77.79053409999999
"Encinitas, San Diego, CA",33.0369867,-117.2919818
"Port Monmouth, NJ",40.430108000000004,-74.0984745
"Wesley Chapel, Tampa Bay, FL",,
"Imperial, PA",40.44951270000001,-80.2445041
United Kingdom,54.70235450000001,-3.2765752999999997
"Pawleys Island, SC",33.429348600000004,-79.1215912
"Frederiksberg, Denmark",55.67801600000001,12.5326186
"Farmingville, NY",40.8312096,-73.029552
"Willis, MI",42.158374200000004,-83.5579923
"Moneta, VA",37.1812537,-79.6172536
"Weilerbach, Germany",49.482492,7.632350099999999
"Alexandria, PA",40.5564586,-78.0977847
"Town of Smithtown, Long Island, NY",,
"Mocksville, NC",35.89402360000001,-80.5617846
"Travis, TX",30.287856899999994,-97.75613919999999
"Sedona, AZ",34.86577570000001,-111.79298909999999
"Collinsville, IL",38.670326700000004,-89.98454759999998
"Downtown Core, Toronto, Canada",43.655115,-79.380219
"NJ, NJ",40.8599873157899,-74.2765767764014
"Easton, CT",41.252873799999996,-73.29733940000001
"Duxbury, VT",44.32700120000001,-72.7526176
"Keystone, CO",37.9497157,-107.8775645
"Huntley, IL",42.172250299999995,-88.42692
"Captain Cook, HI",19.4919975,-155.911536952538
"Mount Royal, NJ",39.8101134,-75.2112925
"Brookfield, MA",42.21398170000001,-72.1022991
"Madisonville, Cincinnati, OH",39.1573886,-84.3903684
"Newcastle Upon Tyne, United Kingdom",54.9770924,-1.6142059
"Salina, KS",38.8402805,-97.6114237
"FRESH MEADOWS, NY",40.7348246,-73.79346679999998
"East Falls, Philadelphia, PA",40.0145566,-75.1915675
"Banco, VA",38.45123770000001,-78.2816699
"Manhattan Valley, Manhattan, NY",40.81248245,-73.96136325210321
"Union Pier, MI",41.8280974,-86.6925251
"Newport, NH",43.3653522,-72.17342049999998
"TX, TX",32.6958362150195,-98.71621696620899
"Camden, NC",36.31062470000001,-76.11506059999998
"Woodcliff Lake, NJ",41.0234304,-74.0665297
"Mayagüez, Puerto Rico",18.201116100000004,-67.13911230000001
"Cane Ridge, TN",35.6615561,-83.8713848
"Lynn, MA",42.466763,-70.94949390000002
"Lewisburg, WV",37.8017879,-80.44563029999998
"Vilseck, Germany",49.6118985,11.8037554
"Excelsior, MN",44.9032963,-93.5663455
"Mt Airy, MD",39.3762145,-77.15470400000002
"Leuven, Belgium",50.88121295,4.69418278098918
"Arcata, CA",40.8665166,-124.0828396
"Hebron, MD",38.4201174,-75.6877068
"Worcester County, MD",38.2231182,-75.3319465
"Dayton, KY",39.11283770000001,-84.4727198
"Margate, FL",26.242509,-80.214147608637
"Glassboro, NJ",39.7027677,-75.1119434
"Beacon Hill, Boston, MA",42.3598196,-71.0661623
"Aventura, FL",25.953257,-80.1366458706593
"Mapleton, NY",43.1231124,-78.79920200000002
"Plantsville, CT",41.583709000000006,-72.8923241
"Jericho, NY",40.7920441,-73.53984759999999
"Andover, MN",45.2332985,-93.2913405
"Ednor Gardens - Lakeside, Baltimore, MD",39.33202070000001,-76.5963783
"Palm City, FL",27.1713925,-80.28422161034891
"River Grove, IL",41.92586420000001,-87.83589429999998
"East Haven, CT",41.2762081,-72.86843370000003
"Farmington, NM",36.73042879999999,-108.2089191
"Ballantyne, Charlotte, NC",35.05358355,-80.848281232777
"Norwalk, CA",33.909280200000005,-118.0849169
"Starbuck, MN",45.614405,-95.5311514
"Carteret, NJ",40.5773266,-74.2282005
"Boxford, MA",42.67780910000001,-71.0013690480837
"Penn Hills, PA",40.4729398,-79.8176723
"SUITLAND, MD",38.848724,-76.9238625
"Harrisburg, NC",35.3237528,-80.6559017
"Navasota, TX",30.3874135,-96.0875066
"Selma, TX",29.5848923,-98.305779
"Willow Street, PA",39.9792659,-76.2763474
"Grosse Pointe Farms, MI",42.40920379999999,-82.8918587
"Pineville, NC",35.0832014,-80.8922957
"Essington, PA",39.8620572,-75.2971309
"Ramstein-Miesenbach, Germany",49.44886870000001,7.554129400000001
"Cromwell, CT",41.5950989,-72.6453705
"River Park, Sacramento, CA",38.5840776,-121.448657
"Brambleton, VA",38.9847604,-77.53217059999999
"New Egypt, NJ",40.0676135,-74.5307093
"Trillick, United Kingdom",54.30589605,-7.74256660237212
"Newark, MD",39.6970557,-75.8004929
"Carnegie, PA",40.4086802,-80.0833885
"Northside Village, Houston, TX",,
"Alta Loma, CA",34.122887,-117.5985775
"Fort McNair, DC",38.8663907,-77.01623316054271
"Carrollton, KY",38.6808958,-85.17939790000001
"Sweden, ME",44.1334023,-70.82256600000002
"Hingham, MA",42.2417669,-70.8897676
"White Settlement, TX",32.7595737,-97.4583538
"Tannersville, NY",42.1956438,-74.13375079999999
"Dallas, GA",33.9237141,-84.8407732
"Lincoln Park, NJ",40.9242652,-74.3020933
"St. Peters, MO",38.8010514,-90.627881
"BAY STATE VILLAGE, MA",42.05753,-72.3219452
"Boston College, MA",42.33529160000001,-71.1703275
"Mira Mesa, San Diego, CA",32.915602,-117.1439226
"Flourtown, PA",40.10308515,-75.2042281658077
"Baumholder, Germany",49.6167,7.33333
"Alexandria, KY",38.9595078,-84.3879946
"DeWitt, NY",43.0386776,-76.07297750000002
"Nedrow, NY",42.9750662,-76.1413133
"South Mills, NC",36.4457093,-76.3274398
"Olmsted Falls, OH",41.375049,-81.9081937
"Montville, NJ",40.9148209,-74.383763
"Sharpsburg, MD",39.4575994,-77.748882
"Wantage, United Kingdom",51.58780720000001,-1.4249258
"Vinalhaven, ME",44.0481374,-68.8316985
"River Edge, NJ",40.9287098,-74.0398622
"Senoia, GA",33.3023411,-84.55381650000002
"Takoma Park, DC",38.9778882,-77.0074765
"Catharpin, VA",38.8543718,-77.572075
"Lawton, OK",34.6086854,-98.3903305
"Haslet, TX",32.974847,-97.3477957
"Evergreen, CO",39.6361637,-105.321457878674
"Eastside, San Antonio, TX",29.3995294,-98.4189975
"Newtownards, United Kingdom",54.5932761,-5.6961001
"Ruther Glen, VA",37.9287494,-77.4558151
"Granada Hills, CA",34.2647247,-118.5231415
"Summerville, SC",33.0000235,-80.18979260579479
"Squirrel Hill, PA",40.4381246,-79.9192175
"North Waltham, MA",42.3760006,-71.239949
"Phillipsburg, NJ",40.6937099,-75.19017609999999
"Stony Point, NY",41.2295386,-73.98708470000003
"LOTHIAN, MD",38.8317815,-76.611351
"Mt Clemens, MI",42.5972563,-82.87797540000003
"Bishop Auckland, United Kingdom",54.6640762,-1.6752863999999998
"Chesterfield, SC",34.6500578,-80.1417843
"Circleville, OH",39.600618,-82.94601329999998
"Yolo County, CA",38.7184542,-121.9059001
"Blythewood, SC",34.214315899999995,-80.973977
"Florence, NJ",39.7342825,-74.9182198
"Red Rock, AZ",33.960040500000005,-111.4448576
"Gales Ferry, CT",41.42983020000001,-72.0820131
"Prospect Park South, NY",40.661776,-73.97109819877
"Madison, FL",30.4514352,-83.45245240000001
"Tall Timbers / Brechtel, New Orleans, LA",,
"Sanborn, NY",43.136723,-78.88476109999998
"Dix Hills, NY",40.80482070000001,-73.3362298
"Echo Park, Los Angeles, CA",34.074,-118.26087350000002
"Swansea, SC",33.738208799999995,-81.09787340000003
"Bay Point, CA",38.029087200000006,-121.9616274
"Woodway, TX",31.5059998,-97.2050055
"MN, MN",44.553992852322295,-93.62633631841041
"New Bedford, MA",41.6362152,-70.934205
"Guilford, CT",41.2889866,-72.68176159999999
"Landenberg, PA",39.7773329,-75.7713264
"Urbandale, IA",41.6274552,-93.7380624
"Weatogue, CT",42.04314779999999,-73.3451167
"Ryerson, Toronto, Canada",43.62157335,-79.55912996728209
"Coleman, MI",31.8273679,-99.4264532
"Windham, ME",43.7972997,-70.4272752
"Oltorf/East Riverside, Austin, TX",,
"MIDDLE VLG, NY",,
"Buxton, ME",43.6378583,-70.5189422
"Preston, CT",41.52680220000001,-71.982138
"Pittsfield, VT",43.7722884,-72.8128828
"Bells Corners West, Canada",45.3189964,-75.82969090000002
"Marysville, WA",48.0627432,-122.1633358
"Naugatuck, CT",41.4860186,-73.0509432
"South Berwick, ME",43.2345292,-70.80950179999998
"Woodridge, IL",41.7473663,-88.04612900000002
"Union, KY",37.637247,-87.95803599999998
"Taneytown, MD",39.6578924,-77.1741016
"Duxbury, MA",42.0417695,-70.672259
"Pound Ridge, NY",41.2087066,-73.5748483
"Sulphur Springs, TX",33.138448,-95.6010668
"Howard, MD",39.2305289,-76.91662409999998
"Lancaster County, PA",40.08067,-76.2411283
"Newcastle, CA",38.8740658,-121.1332806
"ESSEX JUNCTION, VT",44.4906054,-73.1109605
"North Redington Beach, FL",27.816136100000005,-82.82065870000002
"Madison Heights, VA",37.43097570000001,-79.1230795
"Swansboro, NC",34.687662100000004,-77.1191166
"Mount Vernon, KY",37.3528615,-84.34049190000002
"Malaga, Spain",36.7210805,-4.4210409
"Stevenson, MD",39.4102772,-76.7128314
"Arden, NC",35.4662258,-82.51651
"College Point, NY",40.7876014,-73.8459682
"Laconia, NH",43.52785460000001,-71.47035100000002
"Cañon City, CO",38.4423644,-105.2224947
"Mount Eden, Bronx, NY",40.8436924,-73.91299120000002
"Berlin, CT",41.621488,-72.74565190000001
"Lancaster, CA",34.6981064,-118.1366153
"Civic Center/Tenderloin, San Francisco, CA",,
"Shoreview, MN",45.0722056,-93.1282878
"Pearl, MS",32.2745912,-90.1320311
"Raynham, MA",41.9487118,-71.07310079999998
"Zhongshan District, Taiwan",25.0643611,121.533468
"Chinle, AZ",36.1501434,-109.56706843699
"Tara Hills, CA",37.99353370000001,-122.3163591
"Foothill Ranch, CA",33.683764399999994,-117.6622499
"Alamo, ND",48.5816949,-103.4699122
"Newburgh, IN",57.3194088,-2.0036775
"Clover, SC",35.112711,-81.226154014264
"South Street District, Philadelphia, PA",,
"Dogue, VA",38.5083848,43.3742174
"Westfield, IN",40.0428151,-86.1274888
"Indian Trail, NC",35.0768141,-80.6692352
"Loganville, GA",33.8389977,-83.90073819999998
"Mercer County, NJ",40.2807177,-74.7033717
"Enfield, NH",43.60178965,-72.1127276608803
"Chicopee, MA",42.17073265,-72.5733150744408
"Cave Junction, OR",42.1628912,-123.6481235
"Tijuana, Mexico",32.5288195,-117.0368346
"Kahului, HI",20.87308075,-156.454450104435
"St Cloud, FL",28.2498534,-81.28390379999998
"Maple Shade, NJ",39.9526127,-74.99239150000002
"Rensselaer, NY",42.7091389,-73.5107732
"Hollister, CA",36.8524545,-121.4016021
"OH, OH",39.90909310000001,-82.7336287
"Madison, IN",40.1624531,-85.7260804
"Lees Summit, MO",38.9108408,-94.3821724
"Stuart, FL",27.197983,-80.2519175
"Clifton Park, NY",42.8656325,-73.7709535
"Tamaqua, PA",40.7974296,-75.9696186
"Dalton, GA",34.723727000000004,-84.8685091175431
"Shelby Charter Township, MI",42.6702185,-83.0342623825581
"Park City, KY",37.0939375,-86.046367
"Newington, CT",41.6859355,-72.7299594030263
"Greenspoint, Houston, TX",29.94556815,-95.4116238701845
"Inverness, FL",28.8358176,-82.3303715
"Garrett, IN",41.3494927,-85.13552709999998
"Davisburg, MI",42.75225070000001,-83.5413334
"Hobe Sound, FL",27.059498,-80.1364323
"National City, CA",32.6781085,-117.0991967
"Ilwaco, WA",46.3090364,-124.0436643
"Victor, MT",46.4165889,-114.1501005
"Saint Charles, IL",41.9141984,-88.30869770000002
"Allegany, NY",42.2446061,-78.04192809999998
"Terrell Heights, San Antonio, TX",29.367574,-98.4893689
"Newfield, NJ",39.5465044,-75.0248964
"Old Westbury, NY",40.7887113,-73.59957170000001
"Kurtistown, HI",19.6032346,-155.0571556
"GAMBRILLS, MD",39.067054,-76.6652449
"9ème, Paris, France",48.8961826,-0.1991105
"Foristell, MO",38.8150501,-90.955972
"Conifer, CO",39.5233424,-105.3054994
"Anthony, NM",32.0039897,-106.6058257
"Kingman, AZ",35.189443,-114.0530065
"Squaw Valley, CA",36.7402261,-119.246785
"Estero, FL",26.438136,-81.80675240000002
"Spring City, TN",35.69201500000001,-84.8607801
"Lockport, NY",43.1706125,-78.69031329999999
"Reseda, CA",34.2011156,-118.5364742
"Theresa, NY",44.2153329,-75.797165
